id_hogar,id_persona,presencia_carencia_salud_persona,presencia_rezago_educativo_persona,presencia_carencia_seguridad_social_persona
3064335,30643353,yes,no,yes
3064335,30643354,yes,no,yes
3064336,30643361,no,no,yes
3064336,30643362,no,no,yes
3064336,30643363,no,no,no
3064336,30643364,no,no,no
3064336,30643365,no,no,yes
3064337,30643371,yes,no,no
3064338,30643381,yes,no,yes
3064338,30643382,no,no,no
3064338,30643383,yes,yes,yes
3064339,30643391,no,no,no
3064339,30643392,no,,no
3064340,30643401,yes,no,yes
3064341,30643411,no,no,no
3064341,30643412,no,no,no
3064341,30643413,yes,no,yes
3064341,30643414,no,,no
3064341,30643415,no,,no
3064342,30643421,yes,no,yes
3064342,30643422,yes,no,yes
3064342,30643423,yes,no,yes
3064343,30643431,no,yes,no
3064343,30643432,no,yes,no
3064344,30643441,yes,no,yes
3064344,30643442,yes,yes,yes
3064345,30643451,yes,no,yes
3064345,30643452,yes,no,yes
3064345,30643453,yes,yes,yes
3064345,30643454,,no,yes
3064346,30643461,no,no,no
3064347,30643471,,no,yes
3064347,30643472,no,no,no
3064347,30643473,no,no,no
3064348,30643481,yes,no,no
3064349,30643491,yes,yes,yes
3064349,30643492,yes,yes,yes
3064349,30643493,yes,no,yes
3064350,30643501,no,no,yes
3064350,30643502,yes,no,yes
3064351,30643511,yes,no,yes
3064351,30643512,yes,no,yes
3064351,30643513,yes,no,yes
3064351,30643514,yes,no,yes
3064352,30643521,no,no,no
3064352,30643522,yes,no,yes
3064352,30643523,no,no,yes
3064353,30643531,no,no,no
3064353,30643532,no,no,yes
3064353,30643533,no,no,no
3064353,30643534,no,no,yes
3064353,30643535,no,no,yes
3064354,30643541,yes,no,yes
3064354,30643542,yes,no,yes
3064354,30643543,yes,no,yes
3064354,30643544,yes,no,yes
3064355,30643551,yes,no,yes
3064355,30643552,yes,no,yes
3064355,30643553,yes,no,yes
3064356,30643561,no,yes,no
3064356,30643562,yes,no,yes
3064356,30643563,no,yes,yes
3064357,30643571,yes,no,yes
3064357,30643572,yes,no,yes
3064357,30643573,yes,no,yes
3064357,30643574,yes,yes,yes
3064357,30643575,yes,no,yes
3064358,30643581,yes,no,yes
3064360,30643601,yes,no,yes
3064360,30643602,yes,no,yes
3064362,30643621,no,no,no
3064362,30643622,no,no,yes
3064363,30643631,no,no,no
3064363,30643632,no,no,no
3064364,30643641,no,no,no
3064364,30643642,yes,no,yes
3064364,30643643,yes,no,yes
3064364,30643644,yes,no,yes
3064365,30643651,yes,no,yes
3064365,30643652,yes,no,yes
3064365,30643653,yes,no,yes
3064365,30643654,yes,no,yes
3064367,30643671,no,,yes
3064367,30643672,no,no,no
3064367,30643673,yes,no,yes
3064368,30643681,no,no,yes
3064368,30643682,,,yes
3064368,30643683,no,no,no
3064368,30643684,no,no,no
3064368,30643685,yes,no,yes
3064368,30643686,yes,no,yes
3064369,30643691,yes,no,yes
3064369,30643692,no,no,no
3064369,30643693,no,no,no
3064370,30643701,,no,yes
3064370,30643702,,no,yes
3064371,30643711,no,yes,no
3064372,30643721,yes,no,yes
3064372,30643722,yes,no,yes
3064374,30643741,yes,no,yes
3064374,30643742,yes,yes,no
3064374,30643743,yes,yes,yes
3064375,30643751,no,no,no
3064375,30643752,no,no,yes
3064375,30643753,no,no,no
3064375,30643754,no,no,no
3064375,30643755,no,no,no
3064375,30643756,no,no,yes
3064376,30643761,yes,no,yes
3064376,30643762,yes,yes,yes
3064377,30643771,yes,no,yes
3064377,30643772,no,no,yes
3064377,30643773,yes,no,yes
3064377,30643774,yes,no,yes
3064377,30643775,yes,no,yes
3064377,30643776,yes,no,yes
3064378,30643781,yes,yes,yes
3064378,30643782,yes,yes,yes
3064378,30643783,yes,yes,yes
3064379,30643791,no,yes,no
3064380,30643801,no,no,no
3064380,30643802,no,no,no
3064380,30643803,yes,yes,yes
3064380,30643804,no,no,yes
3064381,30643811,no,no,yes
3064381,30643812,no,no,no
3064381,30643813,no,no,no
3064381,30643814,no,no,no
3064382,30643821,yes,yes,yes
3064383,30643831,no,no,yes
3064383,30643832,no,no,no
3064383,30643833,no,no,yes
3064383,30643834,yes,no,yes
3064384,30643841,yes,no,yes
3064384,30643842,yes,no,yes
3064384,30643843,yes,no,yes
3064384,30643844,yes,no,yes
3064384,30643845,yes,no,yes
3064384,30643846,no,no,no
3064385,30643851,no,no,no
3064385,30643852,no,no,yes
3064385,30643853,yes,no,yes
3064385,30643854,yes,no,yes
3064386,30643861,no,yes,no
3064386,30643862,yes,no,yes
3064386,30643863,no,no,no
3064387,30643871,yes,no,yes
3064387,30643872,yes,no,yes
3064388,30643881,no,no,yes
3064388,30643882,no,no,no
3064390,30643901,yes,no,yes
3064390,30643902,yes,yes,yes
3064390,30643903,yes,no,yes
3064390,30643904,yes,no,yes
3064390,30643905,no,no,yes
3064391,30643911,no,no,no
3064391,30643912,no,no,yes
3064392,30643921,no,no,yes
3064392,30643922,no,no,no
3064393,30643931,no,no,yes
3064393,30643932,no,no,no
3064395,30643951,yes,yes,no
3064396,30643961,yes,no,yes
3064396,30643962,yes,no,yes
3064396,30643963,yes,no,yes
3064397,30643971,yes,no,yes
3064397,30643972,yes,no,no
3064398,30643981,yes,no,yes
3064399,30643991,yes,no,yes
3064399,30643992,yes,no,yes
3064400,30644001,yes,no,yes
3064400,30644002,yes,no,yes
3064401,30644011,yes,no,yes
3064401,30644012,yes,yes,yes
3064404,30644041,no,no,yes
3064404,30644042,no,no,no
3064404,30644043,no,no,no
3064405,30644051,no,no,no
3064405,30644052,no,no,yes
3064405,30644053,no,no,yes
3064405,30644054,no,no,yes
3064405,30644055,no,no,yes
3064406,30644061,no,yes,no
3064407,30644071,yes,yes,no
3064407,30644072,yes,no,no
3064407,30644073,no,no,no
3064408,30644081,yes,no,yes
3064408,30644082,yes,no,yes
3064408,30644083,yes,no,yes
3064408,30644084,yes,no,yes
3064408,30644085,yes,no,yes
3064409,30644091,no,no,no
3064409,30644092,no,no,no
3064409,30644093,no,no,no
3064409,30644094,no,no,yes
3064409,30644095,no,no,no
3064410,30644101,yes,no,yes
3064410,30644102,no,no,no
3064410,30644103,yes,no,yes
3064411,30644111,yes,no,yes
3064411,30644112,yes,no,yes
3064411,30644113,yes,no,yes
3064411,30644114,yes,no,yes
3064411,30644115,yes,no,yes
3064413,30644131,yes,no,yes
3064413,30644132,yes,no,yes
3064413,30644133,yes,no,yes
3064414,30644141,yes,no,yes
3064414,30644142,yes,yes,yes
3064415,30644151,yes,no,yes
3064415,30644152,yes,no,yes
3064415,30644153,yes,no,yes
3064416,30644161,no,no,no
3064416,30644162,no,no,no
3064416,30644163,yes,no,yes
3064416,30644164,no,no,no
3064416,30644165,yes,no,yes
3064416,30644166,yes,no,yes
3064416,30644167,no,no,yes
3064416,30644168,no,yes,yes
3064416,30644169,no,no,yes
3064417,30644171,yes,no,yes
3064417,30644172,yes,yes,yes
3064417,30644173,yes,no,yes
3064417,30644174,yes,no,yes
3064418,30644181,no,yes,yes
3064419,30644191,no,no,yes
3064419,30644192,no,no,no
3064419,30644193,no,no,yes
3064419,30644194,no,no,yes
3064420,30644201,yes,yes,no
3064420,30644202,yes,no,yes
3064421,30644211,yes,yes,yes
3064421,30644212,yes,no,yes
3064421,30644213,yes,no,yes
3064421,30644214,yes,yes,yes
3064421,30644215,yes,yes,yes
3064422,30644221,no,no,no
3064422,30644222,no,no,no
3064422,30644223,yes,no,yes
3064423,30644231,no,no,no
3064423,30644232,no,yes,no
3064423,30644233,no,no,no
3064423,30644234,no,no,no
3064423,30644235,no,yes,no
3064423,30644236,no,no,yes
3064423,30644237,no,no,yes
3064423,30644238,no,no,yes
3064423,30644239,,no,yes
3064424,30644241,no,yes,no
3064424,30644242,,no,yes
3064424,30644243,,no,yes
3064424,30644244,no,no,yes
3064424,30644245,,no,yes
3064424,30644246,,no,yes
3064425,30644251,no,yes,no
3064425,30644252,,no,yes
3064425,30644253,,no,yes
3064425,30644254,,no,yes
3064425,30644255,,yes,yes
3064425,30644256,,no,yes
3064427,30644271,,yes,no
3064427,30644272,,yes,yes
3064427,30644273,,yes,yes
3064427,30644274,,no,yes
3064428,30644281,,yes,yes
3064428,30644282,,no,yes
3064429,30644291,,no,yes
3064429,30644292,,no,yes
3064430,30644301,no,no,no
3064430,30644302,no,no,no
3064433,30644331,yes,no,yes
3064433,30644332,yes,no,yes
3064433,30644333,yes,yes,yes
3064434,30644341,yes,no,yes
3064434,30644342,yes,no,yes
3064435,30644351,yes,no,yes
3064435,30644352,no,no,yes
3064435,30644353,no,no,yes
3064435,30644354,yes,no,yes
3064436,30644361,yes,yes,yes
3064436,30644362,yes,no,yes
3064436,30644363,yes,yes,yes
3064437,30644371,no,yes,no
3064437,30644372,no,no,yes
3064438,30644381,no,no,no
3064438,30644382,no,no,yes
3064438,30644383,no,no,yes
3064439,30644391,no,no,no
3064439,30644392,no,no,no
3064439,30644393,no,no,yes
3064440,30644401,yes,no,yes
3064440,30644402,yes,no,yes
3064442,30644421,yes,no,yes
3064442,30644422,yes,no,yes
3064442,30644423,yes,no,yes
3064442,30644424,yes,no,yes
3064443,30644431,no,no,yes
3064443,30644432,yes,yes,yes
3064443,30644433,yes,no,yes
3064443,30644434,no,no,no
3064446,30644461,no,yes,no
3064446,30644462,no,no,no
3064447,30644471,yes,no,yes
3064447,30644472,yes,yes,yes
3064447,30644473,yes,no,yes
3064447,30644474,yes,no,yes
3064448,30644481,yes,no,yes
3064448,30644482,yes,yes,yes
3064448,30644483,yes,yes,yes
3064448,30644484,yes,no,yes
3064449,30644491,yes,yes,yes
3064449,30644492,yes,no,yes
3064450,30644501,no,no,no
3064450,30644502,no,no,yes
3064451,30644511,no,no,no
3064451,30644512,no,no,no
3064451,30644513,yes,no,yes
3064452,30644521,yes,no,yes
3064452,30644522,yes,no,yes
3064452,30644523,yes,no,yes
3064453,30644531,yes,no,yes
3064453,30644532,yes,no,yes
3064453,30644533,yes,no,yes
3064453,30644534,yes,no,yes
3064454,30644541,yes,no,yes
3064454,30644542,yes,no,yes
3064454,30644543,yes,yes,yes
3064455,30644551,yes,no,yes
3064455,30644552,yes,no,yes
3064455,30644553,yes,no,yes
3064456,30644561,no,no,no
3064456,30644562,no,no,yes
3064456,30644563,no,no,yes
3064457,30644571,yes,no,yes
3064457,30644572,yes,no,yes
3064457,30644573,yes,no,yes
3064459,30644591,yes,no,yes
3064459,30644592,yes,no,yes
3064459,30644593,no,no,yes
3064459,30644594,yes,no,yes
3064459,30644595,yes,no,yes
3064460,30644601,yes,no,no
3064460,30644602,yes,no,yes
3064461,30644611,yes,no,no
3064462,30644621,no,no,yes
3064469,30644691,no,no,no
3064470,30644701,no,no,yes
3064470,30644702,no,no,yes
3064473,30644731,no,no,no
3064474,30644741,yes,no,yes
3064474,30644742,yes,no,yes
3064479,30644791,yes,no,yes
3064479,30644792,yes,no,yes
3064479,30644793,no,no,yes
3064479,30644794,no,no,yes
3064480,30644801,yes,no,yes
3064483,30644831,no,yes,no
3064483,30644832,no,yes,no
3064483,30644833,yes,no,yes
3064484,30644841,no,no,no
3064484,30644842,no,no,no
3064484,30644843,no,no,yes
3064484,30644844,no,no,yes
3064485,30644851,no,no,no
3064485,30644852,no,no,no
3064485,30644853,no,no,no
3064485,30644854,no,no,no
3064509,30645091,no,yes,no
3064509,30645092,,no,yes
3064509,30645093,no,no,no
3064509,30645094,yes,no,yes
3064509,30645095,,no,yes
3064510,30645101,yes,yes,yes
3064510,30645102,yes,yes,yes
3064510,30645103,yes,no,yes
3064511,30645111,yes,no,yes
3064511,30645112,no,no,no
3064511,30645113,yes,no,yes
3064588,30645881,no,yes,no
3064588,30645882,yes,no,yes
3064589,30645891,no,no,no
3064589,30645892,no,no,no
3064592,30645921,no,yes,no
3064592,30645922,yes,yes,yes
3064592,30645923,no,no,no
3064593,30645931,yes,no,yes
3064593,30645932,yes,no,yes
3064593,30645933,yes,yes,yes
3064593,30645934,yes,no,yes
3064593,30645935,yes,no,yes
3064593,30645936,yes,no,yes
3064594,30645941,yes,no,yes
3064594,30645942,yes,no,yes
3064594,30645943,yes,no,yes
3064594,30645944,yes,no,yes
3064594,30645945,yes,no,yes
3064594,30645946,yes,no,yes
3064597,30645971,no,yes,yes
3064597,30645972,no,no,no
3064602,30646021,no,no,no
3064602,30646022,no,no,no
3064602,30646023,no,no,yes
3064602,30646024,no,no,yes
3064603,30646031,yes,no,yes
3064603,30646032,yes,no,yes
3064603,30646033,no,no,yes
3064603,30646034,yes,no,yes
3064605,30646051,no,no,no
3064605,30646052,no,no,yes
3064608,30646081,no,no,yes
3064608,30646082,no,no,yes
3064608,30646083,no,no,yes
3064609,30646091,yes,no,yes
3064609,30646092,yes,no,yes
3064609,30646093,yes,no,yes
3064609,30646094,yes,no,yes
3064609,30646095,yes,no,yes
3064612,30646121,yes,no,no
3064612,30646122,no,no,no
3064613,30646131,no,no,no
3064613,30646132,no,no,no
3064614,30646141,yes,no,yes
3064615,30646151,no,no,no
3064615,30646152,no,no,yes
3064615,30646153,no,no,yes
3064616,30646161,yes,no,yes
3064616,30646162,yes,no,yes
3064618,30646181,yes,yes,yes
3064618,30646182,yes,no,yes
3064619,30646191,no,no,yes
3064619,30646192,no,no,no
3064620,30646201,yes,no,yes
3064620,30646202,yes,yes,yes
3064620,30646203,yes,no,yes
3064620,30646204,yes,no,yes
3064621,30646211,yes,no,yes
3064621,30646212,yes,yes,yes
3064621,30646213,yes,yes,yes
3064626,30646261,no,yes,no
3064629,30646291,no,no,no
3064629,30646292,no,no,no
3064629,30646293,yes,no,yes
3064629,30646294,no,no,no
3064633,30646331,no,no,no
3064633,30646332,no,no,no
3064633,30646333,no,no,yes
3064635,30646351,yes,no,yes
3064635,30646352,no,no,no
3064635,30646353,no,no,no
3064636,30646361,yes,yes,yes
3064636,30646362,yes,no,yes
3064636,30646363,yes,yes,yes
3064636,30646364,yes,yes,yes
3064637,30646371,no,no,no
3064637,30646372,yes,no,yes
3064637,30646373,yes,no,yes
3064641,30646411,yes,no,yes
3064641,30646412,yes,no,yes
3064641,30646413,yes,no,yes
3064641,30646414,yes,no,yes
3064642,30646421,no,no,no
3064642,30646422,no,yes,no
3064642,30646423,no,no,yes
3064643,30646431,no,no,no
3064643,30646432,yes,no,yes
3064643,30646433,yes,yes,yes
3064645,30646451,yes,yes,yes
3064645,30646452,yes,yes,yes
3064645,30646453,yes,no,yes
3064645,30646454,yes,no,yes
3064645,30646455,yes,no,yes
3064646,30646461,no,no,yes
3064646,30646462,no,no,no
3064647,30646471,no,yes,no
3064647,30646472,no,no,no
3064648,30646481,no,no,no
3064649,30646491,no,no,no
3064649,30646492,yes,no,no
3064649,30646493,no,no,no
3064653,30646531,yes,no,no
3064654,30646541,no,no,no
3064654,30646542,yes,no,yes
3064655,30646551,no,yes,no
3064655,30646552,no,no,no
3064656,30646561,yes,no,yes
3064656,30646562,yes,yes,yes
3064656,30646563,yes,yes,yes
3064656,30646564,yes,no,yes
3064658,30646581,no,no,no
3064658,30646582,no,no,yes
3064659,30646591,no,yes,no
3064659,30646592,no,yes,no
3064659,30646593,no,no,no
3064659,30646594,no,no,no
3064659,30646595,no,no,no
3064660,30646601,yes,no,no
3064660,30646602,yes,no,no
3064662,30646621,yes,yes,yes
3064662,30646622,yes,yes,yes
3064662,30646623,yes,no,yes
3064662,30646624,yes,no,yes
3064665,30646651,no,yes,no
3064665,30646652,no,yes,no
3064665,30646653,no,no,no
3064666,30646661,no,no,no
3064666,30646662,no,no,yes
3064666,30646663,no,no,no
3064667,30646671,no,no,no
3064667,30646672,no,no,yes
3064690,30646901,yes,no,yes
3064690,30646902,yes,no,yes
3064690,30646903,no,no,yes
3064711,30647111,no,no,no
3064711,30647112,,no,yes
3064711,30647113,,yes,yes
3064711,30647114,,no,yes
3064713,30647131,no,no,no
3064713,30647132,no,no,no
3064714,30647141,no,no,no
3064714,30647142,no,no,no
3064714,30647143,no,no,yes
3064714,30647144,no,no,no
3064714,30647145,no,no,yes
3064714,30647146,no,no,yes
3064715,30647151,no,no,no
3064715,30647152,no,no,yes
3064716,30647161,no,no,no
3064716,30647162,no,no,no
3064719,30647191,no,no,no
3064719,30647192,no,no,yes
3064720,30647201,no,no,no
3064720,30647202,,no,yes
3064724,30647241,yes,no,yes
3064724,30647242,yes,no,yes
3064724,30647243,yes,no,yes
3064724,30647244,yes,no,yes
3064727,30647271,no,no,no
3064727,30647272,no,no,yes
3064727,30647273,no,no,yes
3064727,30647274,no,no,yes
3064728,30647281,no,no,no
3064728,30647282,no,yes,no
3064728,30647283,no,no,yes
3064729,30647291,no,no,yes
3064729,30647292,no,no,no
3064729,30647293,yes,no,yes
3064729,30647294,no,no,yes
3064730,30647301,yes,no,yes
3064730,30647302,yes,no,yes
3064730,30647303,yes,no,yes
3064730,30647304,yes,no,yes
3064731,30647311,yes,no,yes
3064880,30648801,no,no,no
3064880,30648802,yes,,yes
3064880,30648803,no,no,yes
3064880,30648804,no,no,yes
3064880,30648805,no,no,yes
3064881,30648811,no,no,yes
3064881,30648812,no,no,yes
3064881,30648813,no,no,yes
3064881,30648814,no,no,yes
3064882,30648821,yes,no,no
3064882,30648822,no,no,no
3064883,30648831,yes,no,yes
3064883,30648832,yes,yes,yes
3064883,30648833,no,no,no
3064883,30648834,no,no,yes
3064885,30648851,yes,no,yes
3064885,30648852,yes,no,no
3064885,30648853,yes,yes,yes
3064886,30648861,no,no,no
3064886,30648862,no,yes,no
3064886,30648863,no,no,no
3064886,30648864,no,no,yes
3064886,30648865,no,no,yes
3064887,30648871,no,no,yes
3064887,30648872,no,no,yes
3064887,30648873,no,no,yes
3064887,30648874,no,no,yes
3064888,30648881,no,no,no
3064888,30648882,no,yes,no
3064888,30648883,no,no,no
3064888,30648884,no,no,yes
3064888,30648885,no,no,yes
3064889,30648891,yes,no,yes
3064889,30648892,yes,yes,yes
3064889,30648893,no,no,no
3064889,30648894,no,no,yes
3064890,30648901,yes,no,no
3064890,30648902,no,yes,yes
3064890,30648903,yes,yes,yes
3064890,30648904,yes,yes,yes
3064890,30648905,yes,yes,yes
3064890,30648906,no,yes,no
3064891,30648911,no,yes,no
3064892,30648921,no,no,no
3064892,30648922,no,no,no
3064892,30648923,no,no,yes
3064892,30648924,no,no,yes
3064894,30648941,no,no,no
3064894,30648942,no,no,no
3064894,30648943,no,no,no
3064894,30648944,no,no,yes
3064895,30648951,yes,no,yes
3064895,30648952,no,no,no
3064896,30648961,yes,no,yes
3064896,30648962,yes,no,yes
3064896,30648963,no,yes,no
3064897,30648971,yes,no,yes
3064897,30648972,yes,,yes
3064897,30648973,yes,yes,yes
3064897,30648974,yes,yes,yes
3064898,30648981,yes,no,yes
3064898,30648982,yes,yes,yes
3064898,30648983,yes,no,yes
3064898,30648984,yes,no,yes
3064899,30648991,yes,no,yes
3064899,30648992,yes,no,yes
3064899,30648993,yes,no,yes
3064899,30648994,yes,no,yes
3064900,30649001,no,no,no
3064900,30649002,yes,no,yes
3064901,30649011,no,no,yes
3064901,30649012,yes,yes,no
3064901,30649013,no,no,yes
3064901,30649014,no,no,no
3064902,30649021,yes,no,yes
3064902,30649022,yes,no,yes
3064902,30649023,yes,no,yes
3064903,30649031,yes,no,yes
3064903,30649032,yes,no,yes
3064903,30649033,yes,no,yes
3064903,30649034,yes,no,yes
3064904,30649041,no,no,yes
3064904,30649042,no,no,no
3064904,30649043,no,yes,yes
3064904,30649044,no,yes,yes
3064904,30649045,no,yes,yes
3064905,30649051,no,yes,no
3064905,30649052,no,no,yes
3064905,30649053,no,no,yes
3064905,30649054,no,no,yes
3064906,30649061,yes,no,yes
3064906,30649062,yes,no,no
3064906,30649063,yes,no,yes
3064906,30649064,yes,no,yes
3064906,30649065,yes,yes,yes
3064906,30649066,yes,no,yes
3064906,30649067,yes,no,yes
3064906,30649068,yes,no,yes
3064907,30649071,yes,yes,yes
3064907,30649072,yes,yes,yes
3064907,30649073,yes,yes,yes
3064907,30649074,yes,yes,yes
3064908,30649081,no,yes,no
3064908,30649082,no,no,yes
3064909,30649091,no,no,no
3064910,30649101,no,no,yes
3064911,30649111,no,yes,no
3064911,30649112,no,no,no
3064911,30649113,yes,no,yes
3064911,30649114,yes,no,yes
3064912,30649121,yes,yes,yes
3064912,30649122,yes,no,yes
3064913,30649131,yes,no,yes
3064913,30649132,no,no,no
3064913,30649133,yes,no,yes
3064913,30649134,yes,no,yes
3064913,30649135,no,no,yes
3064914,30649141,yes,no,no
3064914,30649142,yes,no,yes
3064915,30649151,yes,no,yes
3064915,30649152,yes,no,yes
3064915,30649153,yes,no,yes
3064915,30649154,yes,no,yes
3064916,30649161,no,no,yes
3064916,30649162,no,no,no
3064916,30649163,no,no,yes
3064917,30649171,no,yes,yes
3064917,30649172,no,yes,no
3064917,30649173,no,yes,yes
3064918,30649181,yes,no,yes
3064918,30649182,yes,no,yes
3064918,30649183,yes,no,yes
3064919,30649191,yes,yes,yes
3064919,30649192,yes,no,yes
3064919,30649193,yes,no,yes
3064919,30649194,yes,no,yes
3064920,30649201,no,no,no
3064921,30649211,no,yes,no
3064921,30649212,yes,no,yes
3064922,30649221,no,no,no
3064922,30649222,no,no,yes
3064923,30649231,no,yes,yes
3064923,30649232,no,yes,no
3064923,30649233,no,no,yes
3064923,30649234,no,no,yes
3064923,30649235,no,no,yes
3064924,30649241,yes,no,yes
3064924,30649242,yes,no,yes
3064924,30649243,yes,yes,yes
3064924,30649244,yes,yes,yes
3064925,30649251,no,no,no
3064925,30649252,no,no,no
3064925,30649253,no,no,yes
3064926,30649261,yes,no,yes
3064926,30649262,yes,no,no
3064926,30649263,yes,no,no
3064927,30649271,no,no,no
3064927,30649272,no,no,yes
3064927,30649273,no,no,yes
3064927,30649274,no,no,yes
3064928,30649281,yes,no,no
3064928,30649282,no,no,no
3064928,30649283,yes,no,no
3064929,30649291,no,no,no
3064929,30649292,no,no,no
3064929,30649293,no,no,no
3064929,30649294,no,no,yes
3064930,30649301,no,yes,no
3064930,30649302,no,no,yes
3064930,30649303,no,no,yes
3064931,30649311,no,no,no
3064932,30649321,no,yes,no
3064932,30649322,no,no,yes
3064933,30649331,no,no,no
3064933,30649332,no,no,yes
3064933,30649333,no,no,yes
3064934,30649341,no,no,no
3064934,30649342,no,no,no
3064934,30649343,no,no,no
3064935,30649351,no,no,yes
3064935,30649352,no,no,no
3064936,30649361,no,yes,no
3064937,30649371,no,no,no
3064937,30649372,no,no,yes
3064937,30649373,no,no,no
3064938,30649381,no,no,no
3064938,30649382,no,no,yes
3064938,30649383,yes,no,yes
3064939,30649391,no,no,yes
3064939,30649392,no,no,no
3064939,30649393,no,no,no
3064939,30649394,no,no,no
